step_index,solve_time_s
253,0.021672215
254,0.020433921
255,0.020168189
256,0.018802297
257,0.049590793
258,0.021255053
259,0.021106322
260,0.019063391
261,0.020750232
262,0.018588321
263,0.020982450
264,0.019355517
265,0.020268896
266,0.018607448
267,0.020611922
268,0.019212848
269,0.024031308
270,0.034513523
271,0.024407734
272,0.021872649
273,0.020240432
274,0.018668883
275,0.025521450
276,0.023649205
277,0.023509421
278,0.023056215
279,0.023744089
280,0.026783437
281,0.023625016
282,0.024908255
283,0.020122032
284,0.019531013
285,0.020114607
286,0.018699456
287,0.019216966
288,0.019438155
289,0.019808925
290,0.018148830
291,0.027779811
292,0.023393306
293,0.020885447
294,0.018947714
295,0.020517468
296,0.019127078
297,0.020224149
298,0.018938410
299,0.020851852
300,0.019676168
301,0.019735010
302,0.019302029
303,0.020351826
304,0.024781330
305,0.023697694
306,0.024466108
307,0.020952095
308,0.019201193
309,0.020000859
310,0.018135521
311,0.020082541
312,0.018545638
313,0.020143055
314,0.020048627
315,0.019942119
316,0.018328858
317,0.027144231
318,0.023556798
319,0.024211674
320,0.019595310
321,0.020311295
322,0.019482128
323,0.020251920
324,0.019761271
325,0.021156799
326,0.019566682
327,0.026621664
328,0.024691124
329,0.024406727
330,0.022269302
331,0.020696611
332,0.018120362
333,0.020580185
334,0.019468381
335,0.020167993
336,0.018203110
337,0.020448911
338,0.018616655
339,0.019654903
340,0.019186279
341,0.021656470
342,0.018405472
343,0.025185627
344,0.025678501
345,0.024156901
346,0.018994241
347,0.020232936
348,0.019690870
349,0.020613480
350,0.018973705
351,0.019293252
352,0.019253404
353,0.020588305
354,0.018084922
355,0.027288487
356,0.024556169
357,0.022703169
358,0.019232363
359,0.020697090
360,0.019256123
361,0.020254030
362,0.025434697
363,0.022780297
364,0.019214355
365,0.053640821
366,0.036181212
367,0.020948456
368,0.020099796
369,0.021317888
370,0.019549436
371,0.021035503
372,0.019815548
373,0.026978822
374,0.024352373
375,0.024742772
376,0.019336197
377,0.020172233
378,0.018306897
379,0.020657159
380,0.020034149
381,0.019727528
382,0.019304517
383,0.019505084
384,0.019630953
385,0.026403286
386,0.024570233
387,0.026783686
388,0.020641571
389,0.020601848
390,0.019250226
391,0.020489170
392,0.019191902
393,0.020448326
394,0.019499651
395,0.023592595
396,0.024862943
397,0.025363086
398,0.019711360
399,0.021163814
400,0.019224999
401,0.020894632
402,0.018763966
403,0.019939064
404,0.020139154
405,0.020255959
406,0.022338278
407,0.024073689
408,0.020917406
409,0.021088532
410,0.019731546
411,0.020703007
412,0.019442922
413,0.020717814
414,0.019315097
415,0.020656962
416,0.019551621
417,0.025474041
418,0.023806718
419,0.025087399
420,0.018735915
421,0.020776055
422,0.019281185
423,0.021071424
424,0.019916672
425,0.020627523
426,0.019861067
427,0.020093450
428,0.019984958
429,0.025311779
430,0.025061119
431,0.020916898
432,0.019800733
433,0.019825811
434,0.019611475
435,0.020258895
436,0.019942087
437,0.020791318
438,0.019855176
439,0.025496027
440,0.023740423
441,0.020388159
442,0.018975532
443,0.020905306
444,0.019554676
445,0.020177397
446,0.019900224
447,0.019673370
448,0.019622003
449,0.020568185
450,0.019631272
451,0.019754422
452,0.046238536
453,0.038525133
454,0.021989190
455,0.020502852
456,0.019765912
457,0.020663021
458,0.019150528
459,0.020279959
460,0.018996104
461,0.020670872
462,0.019508037
463,0.020959763
464,0.019621492
465,0.025394929
466,0.021688822
467,0.025289938
468,0.020667978
469,0.020612342
470,0.020028435
471,0.020688362
472,0.019090265
473,0.020754924
474,0.019761337
475,0.020334783
476,0.020238730
477,0.020293073
478,0.019429890
479,0.026536495
480,0.024069851
481,0.025327407
482,0.019963793
483,0.021555971
484,0.020167167
485,0.023592070
486,0.020434463
487,0.020468492
488,0.019138591
489,0.021044657
490,0.020531311
491,0.033332312
492,0.020960689
493,0.020346702
494,0.019451747
495,0.020494124
496,0.019440249
497,0.020617803
498,0.018603136
499,0.021185902
500,0.019353798
501,0.021206433
502,0.020326328
503,0.024920805
504,0.021027667
505,0.022667145
506,0.019763545
507,0.020331014
508,0.018548492
509,0.019582795
510,0.019287998
511,0.020073701
512,0.019872081
513,0.020983209
514,0.029499022
515,0.025760358
516,0.020113993
517,0.023021236
518,0.019222925
519,0.020910087
520,0.019864472
521,0.020468987
522,0.019552330
523,0.021853570
524,0.020312651
525,0.020115189
526,0.019647534
527,0.020661718
528,0.020202193
529,0.024827645
530,0.020906883
531,0.024001274
532,0.020894958
533,0.020349864
534,0.018435067
535,0.020431827
536,0.019199007
537,0.020742251
538,0.019875905
539,0.021142338
540,0.019032940
541,0.021078725
542,0.019464502
543,0.026343609
544,0.024533181
545,0.021939365
546,0.019334447
547,0.020264341
548,0.019651864
549,0.020328743
550,0.019396014
551,0.021339478
552,0.020402840
553,0.021347391
554,0.019094765
555,0.021736979
556,0.019786538
557,0.026851901
558,0.045056649
559,0.022898434
560,0.020141898
561,0.020594948
562,0.020060640
563,0.020578055
564,0.020063155
565,0.021507854
566,0.019804691
567,0.021175848
568,0.034591561
569,0.025347966
570,0.025104702
571,0.020513222
572,0.020528457
573,0.019677291
574,0.019738339
575,0.020000811
576,0.018132608
577,0.019282846
578,0.019194464
579,0.019542828
580,0.018668247
581,0.020051311
582,0.021796063
583,0.019968888
584,0.018591042
585,0.019108765
586,0.019723445
587,0.018988178
588,0.018026056
589,0.019780478
590,0.021933481
591,0.036589422
592,0.024000094
593,0.020607171
594,0.020601592
595,0.021053080
596,0.020297639
597,0.022599233
598,0.020033763
599,0.021209657
